ATTENUATION/DISPERSION FOR   95.00000 GHZ
RAY PATH ANGLE:   0.00 DEGREES FROM ZENITH

INTEGRATED ATTENUATION (DB) :      0.019
INTEGRATED DISPERSION (PS) :      0.000

   HEIGHT    ATTEN    DELAY       PRES     TEMP      RH       LWC      RR
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
   0.000     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******    0.052        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.056        0.00     0.00   0.000    0.000     0.00
   0.000   *******    0.000     *******     0.00   0.000    0.000     0.00
   0.000   *******    0.000     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     3397.21     0.00   0.000    0.000     0.00
 *******   *******    0.000     *******     0.00   0.000    0.000     0.00
 *******     0.049    0.000     3252.20     0.00   0.000    0.000     0.00
 *******   *******    0.000        0.00     0.00   0.000    0.000     0.00
   0.000   *******  *******     *******     0.00   0.000    0.000     0.00
 *******     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******       12.77     0.00   0.000    0.000     0.00
 *******   128.459    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     3284.08     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000     0.000  *******     3424.03     0.00   0.000    0.000     0.00
   0.000     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******    0.051     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     *******     0.00   0.000    0.000     0.00
   0.000     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 893.192     0.000  *******     *******     0.00   0.000    0.000     0.00
   0.000   *******    0.000     *******     0.00   0.000    0.000     0.00
   0.000     0.000    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******    50.325  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 893.224   *******  *******     *******     0.00   0.000    0.000     0.00
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   223.278  *******        0.00     0.00  ******    0.000     0.00
 *******   *******  *******        0.00     0.00  ******    0.000     0.00
 *******   893.317  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******    0.049     *******     0.00  ******    0.000     0.00
   0.000   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000   *******  *******        0.00     0.00  ******    0.000     0.00
 *******   *******    0.000     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******     0.049  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
 805.489   *******  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  12.770    0.000     0.00
 *******   *******  128.459     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
   0.000   *******  *******        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******     0.000  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******        0.00     0.00  ******    0.000     0.00
 796.006   *******    0.000        0.00     0.00  ******    0.000     0.00
 *******   *******    0.000        0.00     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******    0.000        0.00     0.00  ******    0.000     0.00
 *******     0.001  *******     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
   0.000   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******    0.000     *******     0.00  ******    0.000     0.00
 513.882   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******    0.000      893.19     0.00  ******    0.000     0.00
 *******   *******  *******        0.00     0.00  ******    0.000     0.00
 *******     0.001    0.000        0.00     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
   0.052   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******     0.000    0.000     *******     0.00  ******    0.000     0.00
 *******     0.001  *******     *******     0.00  ******    0.000     0.00
 *******   *******   50.325     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00   0.000    0.000     0.00
   0.000   *******  *******      893.22     0.00  ******    0.000     0.00
 *******     0.050    0.000     *******     0.00   0.000    0.000     0.00
   0.000   *******    0.000     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000     0.00
   0.056     0.000  *******     *******     0.00   0.000    0.000     0.00
   0.000     0.000  223.278     *******     0.00   0.000    0.000  *******
   0.000   *******  *******     *******     0.00   0.000    0.000  *******
   0.000     0.000  893.317     *******     0.00  ******    0.000  *******
   0.000     0.000  *******     *******     0.00  ******    0.000  3397.21
   0.000   789.067  *******     *******     0.00  ******    0.000  *******
   0.000     0.052  *******     *******     0.00  ******    0.000  3252.20
   0.000   *******  *******        0.00     0.00  ******    0.000     0.00
 *******   *******  *******        0.00     0.00   0.000    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******     3141.95     0.00  ******    0.000  *******
 *******   *******    0.049     *******     0.00  ******    0.000  *******
 *******     0.048  *******     3381.96     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000     0.00
 *******   *******  *******      805.49     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000    12.77
   0.000   825.146  *******     *******     0.00  ******    0.000     0.00
 *******   805.364  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******        0.00     0.00   0.000    0.000     0.00
 *******     0.000  *******     *******     0.00  ******    0.000  *******
   0.000   864.003    0.000     3284.08     0.00  ******    0.000  3284.08
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00   0.000    0.000  *******
 *******   *******  *******      796.01     0.00   0.000    0.000  3424.03
 *******   *******  *******     *******     0.00   0.000    0.000  *******
   0.051   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000  *******
   0.000     0.000  *******     *******     0.00  ******    0.000  *******
 *******    12.813  *******     *******     0.00   0.000    0.000  *******
 *******   *******    0.001     *******     0.00  ******    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000  *******
   0.000   *******  *******        0.00     0.00  ******    0.000  *******
 *******     0.048  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******      513.88     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000  *******
   0.000   *******  *******     *******     0.00   0.000    0.000  *******
   0.000   *******    0.001     *******     0.00   0.000    0.000     0.00
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******        0.05     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******   *******    0.000     *******     0.00  ******    0.000  *******
 *******   *******    0.001     *******     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000     0.00
 *******     0.000  *******        0.00     0.00  ******    0.000  *******
 *******   *******    0.050     *******     0.00  ******    0.000     0.00
 *******   *******  *******        0.00     0.00  ******    0.000  *******
 *******   *******  *******     *******     0.00  ******    0.000  *******
 *******     0.000    0.000        0.06     0.00  ******    0.000     0.00
 *******   *******    0.000        0.00  *******  ******    0.000     0.00
 *******   *******  *******        0.00  *******  ******    0.000     0.00
 *******   *******    0.000        0.00  *******  ******    0.000  *******
 *******     0.000    0.000        0.00  3397.21  ******    0.000  *******
 *******   *******  789.067        0.00  *******  ******    0.000  *******
   0.049   *******    0.052        0.00  3252.20  ******    0.000  *******
 *******    12.836  *******        0.00     0.00   0.000    0.000  *******
 *******   *******  *******     *******  *******   0.000    0.000     0.00
   0.000   *******  *******     *******  *******  ******    0.000  *******
 *******     0.000  *******     3332.96  *******  ******    0.000  *******
 *******   *******  *******     *******  *******  ******    0.000  *******
 *******   *******    0.048     *******  *******  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000  *******
 *******     0.000  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******     *******  *******  ******    0.000  *******
 *******     0.000    0.000     *******    12.77  ******    0.000  *******
 128.459   *******  825.146        0.00     0.00  ******    0.000  *******
 *******   *******  805.364     *******  *******  ******    0.000  *******
 *******     0.001    0.000     *******     0.00   0.000    0.000     0.00
 *******   *******    0.000     *******  *******  ******    0.000  *******
 *******   201.180  864.003        0.00  3284.08  ******    0.000  *******
 *******   *******  *******     *******  *******  ******    0.000  *******
 *******     0.000  *******     *******  *******  ******    0.000     0.00
   0.000     0.000  *******     *******  3424.03  ******    0.000     0.00
   0.000   223.325  *******     *******  *******  ******    0.000     0.00
 *******   *******  *******        0.05  *******  ******    0.000  *******
 *******   *******    0.000     *******  *******  ******    0.000  *******
 *******   *******    0.000        0.00  *******  ******    0.000  *******
   0.000     0.000   12.813     *******  *******  ******    0.000     0.00
 *******     0.000  *******     *******     0.00  ******    0.000  *******
 *******   *******  *******     *******  *******  ******    0.000  *******
 *******     0.003    0.000     *******  *******  ******    0.000  *******
 *******     0.000  *******        0.00  *******   0.000    0.000  *******
 *******     0.057    0.048     *******  *******  ******    0.000  *******
   0.000     0.000  *******     *******  *******  ******    0.000  *******
 *******     0.003  *******     *******  *******  ******    0.000  *******
 *******   *******  *******     *******  *******  ******    0.000  *******
   0.000     0.000    0.000     *******  *******  ******    0.000   893.19
 *******     0.003  *******        0.00  *******  ******    0.000     0.00
   0.000     0.000  *******        0.00     0.00  ******    0.000     0.00
 *******     0.058  *******     *******  *******  ******    0.000  *******
 *******     0.000  *******     *******  *******   0.052    0.000  *******
 *******     0.001  *******     *******  *******  ******    0.000  *******
   0.000     0.000  *******     *******  *******  ******    0.000  *******
 *******     0.003  *******     *******  *******  ******    0.000  *******
  50.325   *******  *******     *******  *******  ******    0.000  *******
 *******     0.003    0.000     *******     0.00  ******    0.000  *******
 *******     0.000    0.000     *******  *******   0.000    0.000   893.22
   0.000     0.000  *******     *******     0.00  ******    0.000  *******
   0.000     0.000  *******     *******  *******   0.000    0.000  *******
 *******   *******  *******     3381.96  *******  ******    0.000  *******
 *******     0.003    0.000     *******     0.00   0.056    0.000  *******
 223.278     0.000  *******     *******     0.00   0.000  *******  *******
 *******     0.000  *******     *******     0.00   0.000  *******  *******
 893.317     0.000  *******     *******  *******   0.000  *******  *******
 *******     0.059    0.000     *******  *******   0.000  *******  *******
 *******     0.000  *******     *******  *******   0.000  *******  *******
 *******     0.000  *******        0.05  *******   0.000  *******  *******
 *******     0.003   12.836     *******  *******   0.000    0.000     0.00
 *******     0.001  *******     *******     0.00  ******  *******     0.00
 *******     0.000  *******        0.00  *******  ******  *******  *******
 *******     0.000    0.000     *******  *******  ******  *******  3141.95
   0.049     0.000  *******     3284.08  *******  ******  *******  *******
 *******     0.000  *******     *******  *******  ******  *******  3381.96
 *******     0.003    0.000     *******  *******  ******    0.000  *******
 *******   *******    0.000     *******  *******  ******    0.000   805.49
 *******     0.000  *******     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******  *******  ******   12.770  *******
 *******     0.000  *******      128.46  *******   0.000    0.000  *******
 *******     0.003  *******     *******  *******  ******  *******  *******
 *******   *******    0.001     *******     0.00  ******    0.000     0.00
 *******     0.000  *******     3429.14  *******  ******  *******  *******
   0.000     0.000  201.180     *******  *******   0.000  *******  3284.08
 *******     0.000  *******     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******     0.00  ******  *******  *******
 *******   *******    0.000        0.00     0.00  ******  *******   796.01
 *******     0.003  223.325        0.00     0.00  ******  *******  *******
 *******     0.000  *******     *******  *******   0.051  *******  *******
 *******     0.000  *******     *******  *******  ******  *******  *******
 *******     0.000  *******     *******  *******   0.000  *******  *******
 *******   *******    0.000        0.00     0.00  ******  *******  *******
   0.001     0.000    0.000     *******  *******  ******    0.000  *******
 *******     0.000  *******     *******  *******  ******  *******  *******
 *******     0.000    0.003     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******  *******   0.000  *******     0.00
 *******   *******    0.057     *******  *******  ******  *******  *******
 *******     0.003    0.000        0.00  *******  ******  *******  *******
 *******     0.000    0.003     *******  *******  ******  *******   513.88
 *******     0.003  *******     *******  *******  ******  *******  *******
 *******     0.000    0.000        0.00   893.19  ******  *******  *******
 *******     0.060    0.003     *******     0.00   0.000  *******  *******
   0.001     0.000    0.000        0.00     0.00   0.000    0.000  *******
 *******     0.003    0.058     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******  *******  ******  *******     0.05
 *******     0.001    0.001     *******  *******  ******  *******  *******
   0.000     0.000    0.000        0.00  *******  ******  *******  *******
   0.001     0.003    0.003     *******  *******  ******  *******  *******
 *******     0.000  *******       50.32  *******  ******  *******  *******
 *******   *******    0.003     *******  *******  ******    0.000  *******
 *******     0.003    0.000     *******   893.22  ******  *******     0.00
   0.050     0.001    0.000        0.00  *******  ******    0.000  *******
 *******   *******    0.000        0.00  *******  ******  *******     0.00
 *******     0.000  *******     *******  *******  ******  *******  *******
   0.000     0.000    0.003     *******  *******  ******    0.000     0.06
   0.000   *******    0.000      223.28  *******  ******    0.000     0.00
 *******     0.000    0.000     3365.15  *******  ******    0.000     0.00
   0.000     0.003    0.000      893.32  *******  ******  *******     0.00
   0.000     0.000    0.059     *******  *******  ******  *******     0.00
 789.067     0.057    0.000     *******  *******  ******  *******     0.00
   0.052     0.000    0.000     3284.96  *******   0.049  *******     0.00
 *******     0.000    0.003     *******     0.00  ******  *******     0.00
 *******   *******    0.001     *******     0.00  ******    0.000  *******
 *******     0.003    0.000     *******  *******   0.000  *******  *******
 *******     0.001    0.000     *******  3141.95  ******  *******  3332.96
 *******   *******    0.000        0.05  *******  ******  *******  *******
   0.048     0.000    0.000     *******  3381.96  ******  *******  *******
 *******     0.000    0.003     *******  *******  ******  *******  *******
 *******   *******  *******     *******   805.49  ******  *******  *******
 *******     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.003    0.000     *******  *******  ******  *******  *******
 825.146     0.000    0.000     *******  *******  ******  *******     0.00
 805.364     0.057    0.003     *******  *******  ******  *******  *******
   0.000     0.000  *******     *******     0.00  ******    0.000  *******
   0.000     0.000    0.000     *******  *******  ******  *******  *******
 864.003   *******    0.000        0.00  3284.08  ******  *******     0.00
 *******     0.000    0.000     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******  *******  ******    0.000  *******
 *******   *******  *******     *******   796.01   0.000    0.000  *******
 *******     0.000    0.003     *******  *******   0.000    0.000  *******
 *******     0.003    0.000     *******  *******  ******  *******     0.05
   0.000     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.061    0.000     *******  *******  ******  *******     0.00
  12.813     0.000  *******     *******  *******   0.000    0.000  *******
 *******     0.000    0.000        0.00  *******  ******  *******  *******
 *******   *******    0.000     *******  *******  ******  *******  *******
   0.000     0.003    0.000     *******  *******  ******  *******  *******
 *******     0.001    0.000     *******     0.00  ******  *******     0.00
   0.048     0.000  *******     *******  *******  ******  *******  *******
 *******     0.000    0.003     *******  *******   0.000  *******  *******
 *******     0.000    0.000     *******   513.88  ******  *******  *******
 *******   *******    0.003     *******  *******  ******  *******  *******
   0.000     0.000    0.000     *******  *******   0.000  893.192  *******
 *******     0.003    0.060     *******  *******  ******    0.000     0.00
 *******     0.000    0.000        0.00  *******   0.000    0.000     0.00
 *******     0.000    0.003     *******  *******  ******  *******  *******
 *******     0.000    0.000     *******     0.05  ******  *******  *******
 *******   *******    0.001     *******  *******  ******  *******  *******
 *******     0.003    0.000        0.00  *******   0.000  *******  *******
 *******     0.001    0.003        0.00  *******  ******  *******  *******
 *******   *******    0.000     *******  *******  50.325  *******  *******
   0.000     0.003  *******     *******  *******  ******  *******  *******
   0.000     0.001    0.003     *******     0.00  ******  893.224  *******
 *******   *******    0.001        0.05  *******   0.000  *******  *******
 *******     0.003  *******     *******     0.00   0.000  *******  *******
 *******     0.001    0.000     *******  *******  ******  *******  3381.96
   0.000   *******    0.000        0.00     0.06  ******  *******  *******
 *******     0.000  *******        0.00     0.00  ******  *******  *******
 *******     0.000    0.000     *******     0.00  ******  *******  *******
 *******   *******    0.003        0.00     0.00  ******  *******  *******
   0.000     0.000    0.000        0.00     0.00  ******  *******  *******
 *******     0.000    0.057      789.07     0.00  ******  *******  *******
 *******   *******    0.000        0.05     0.00  ******  *******     0.05
  12.836     0.000    0.000     *******     0.00  ******    0.000  *******
 *******     0.003  *******     3381.31  *******  ******    0.000  *******
 *******     0.000    0.003     *******  *******  ******  *******     0.00
   0.000     0.000    0.001     *******  3332.96  ******  *******  *******
 *******     0.003  *******     *******  *******   0.049  *******  3284.08
 *******     0.000    0.000        0.05  *******  ******  *******  *******
   0.000     0.044    0.000     *******  *******  ******  *******  *******
   0.000     0.000  *******     *******  *******  ******  805.489  *******
 *******     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.061    0.003        0.00  *******  ******  *******  *******
 *******     0.000    0.000      825.15     0.00  ******  *******   128.46
 *******     0.000    0.057      805.36  *******  ******  *******  *******
   0.001   *******    0.000        0.00  *******  ******    0.000  *******
 *******     0.003    0.000        0.00  *******  ******  *******  3429.14
 201.180     0.001  *******      864.00     0.00   0.000  *******  *******
 *******   *******    0.000     *******  *******  ******  *******  *******
   0.000     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.003  *******     *******  *******  ******  796.006     0.00
 223.325     0.000    0.000     *******  *******  ******  *******     0.00
 *******     0.000    0.003     *******     0.05  ******  *******  *******
 *******     0.003    0.000        0.00  *******  ******  *******  *******
 *******     0.000    0.061        0.00     0.00  ******  *******  *******
   0.000     0.055    0.000       12.81  *******  ******  *******     0.00
   0.000     0.000    0.000     *******  *******   0.001  *******  *******
 *******     0.000  *******     *******  *******  ******  *******  *******
   0.003   *******    0.003        0.00  *******  ******  *******  *******
   0.000     0.003    0.001     *******     0.00  ******    0.000  *******
   0.057     0.001    0.000        0.05  *******  ******  *******  *******
   0.000   *******    0.000     *******  *******  ******  *******     0.00
   0.003     0.000    0.000     *******  *******  ******  513.882  *******
 *******     0.000  *******     *******  *******  ******  *******  *******
   0.000   *******    0.000        0.00  *******  ******  *******     0.00
   0.003     0.000    0.003     *******     0.00  ******  *******  *******
   0.000     0.003    0.000     *******     0.00   0.001  *******     0.00
   0.058     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.059    0.000     *******  *******  ******    0.052  *******
   0.001     0.000  *******     *******  *******  ******  *******  *******
   0.000     0.000    0.003     *******  *******   0.000  *******     0.00
   0.003   *******    0.001     *******  *******   0.001  *******  *******
 *******     0.003  *******     *******  *******  ******  *******    50.32
   0.003     0.001    0.003        0.00  *******  ******  *******  *******
   0.000   *******    0.001        0.00  *******  ******    0.000  *******
   0.000     0.000  *******     *******  *******   0.050  *******     0.00
   0.000     0.000    0.003     *******  *******  ******    0.000     0.00
 *******   *******    0.001     *******  3381.96  ******  *******  *******
   0.003     0.000  *******        0.00  *******   0.000    0.056  *******
   0.000     0.003    0.000     3397.38  *******   0.000    0.000   223.28
   0.000     0.000    0.000     *******  *******  ******    0.000  3365.15
   0.000     0.056  *******     *******  *******   0.000    0.000   893.32
   0.059     0.000    0.000        0.00  *******   0.000    0.000  *******
   0.000     0.000    0.000     3376.01  *******  ******    0.000  *******
   0.000   *******  *******     *******     0.05   0.052    0.000  3284.96
   0.003     0.003    0.000       12.84  *******  ******    0.000  *******
   0.001     0.001    0.003     3188.08  *******  ******  *******  *******
   0.000   *******    0.000     *******     0.00  ******  *******  *******
   0.000     0.000    0.000        0.00  *******  ******  *******  *******
   0.000     0.003    0.003     *******  3284.08  ******  *******     0.05
   0.000     0.000    0.000     *******  *******   0.048  *******  *******
   0.003     0.000    0.044        0.00  *******  ******  *******  *******
 *******     0.003    0.000        0.00  *******  ******  *******  *******
   0.000     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.000    0.061        0.00  *******   0.000  *******  *******
   0.000     0.003    0.000     *******   128.46  ******    0.000  *******
   0.003     0.000    0.000     *******  *******  ******  *******  *******
 *******     0.055  *******        0.00  *******   0.000  *******  *******
   0.000     0.000    0.003     *******  3429.14   0.000  *******  *******
   0.000     0.000    0.001      201.18  *******  ******    0.000     0.00
   0.000   *******  *******     *******  *******  ******  *******  *******
   0.000     0.003    0.000        0.00  *******  ******  *******  *******
 *******     0.000    0.003        0.00     0.00  ******  *******  *******
   0.003   *******    0.000      223.33     0.00  ******  *******  *******
   0.000     0.056    0.000     *******  *******  ******    0.051  *******
   0.000     0.000    0.003     *******  *******   0.000  *******  *******
   0.000     0.001    0.000     *******  *******   0.000    0.000  *******
 *******   *******    0.055        0.00     0.00  12.813  *******  *******
   0.000     0.000    0.000        0.00  *******  ******  *******     0.00
   0.000     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.000  *******        0.00  *******   0.000  *******  *******
   0.000     0.059    0.003        0.00  *******  ******    0.000  *******
 *******     0.000    0.001        0.06  *******   0.048  *******  *******
   0.003     0.001  *******        0.00     0.00  ******  *******  *******
   0.000   *******    0.000        0.00  *******  ******  *******  *******
   0.003     0.000    0.000     *******  *******  ******  *******  *******
   0.000     0.000  *******        0.00     0.00   0.000  *******  *******
   0.060     0.000    0.000        0.00  *******  ******    0.000  *******
   0.000     0.058    0.003        0.00     0.00  ******    0.000     0.00
   0.003     0.000    0.000        0.06  *******  ******  *******  *******
   0.000     0.001    0.059        0.00  *******  ******  *******  *******
   0.001   *******    0.000        0.00  *******  ******  *******  *******
   0.000     0.000    0.000        0.00     0.00  ******  *******     0.00
   0.003     0.000  *******        0.00  *******  ******  *******     0.00
   0.000     0.000    0.003     *******    50.32  ******  *******  *******
 *******     0.055    0.001        0.00  *******   0.000  *******  *******
   0.003     0.000  *******        0.00  *******   0.000  *******  *******
   0.001     0.001    0.000        0.00     0.00  ******  *******     0.05
 *******   *******    0.000        0.00     0.00  ******  *******  *******
   0.000     0.000  *******     *******  *******  ******  *******  *******
   0.000     0.000    0.000        0.00  *******   0.000  *******     0.00
 *******     0.000    0.003        0.00   223.28  ******  *******     0.00
   0.000     0.058    0.000        0.00  3365.15  ******  *******  *******
   0.003     0.000    0.056        0.00   893.32  ******  *******     0.00
   0.000     0.001    0.000        0.06  *******   0.000  *******     0.00
   0.057   *******    0.000        0.00  *******  ******  *******   789.07
   0.000     0.000  *******        0.00  3284.96  ******    0.049     0.05
   0.000     0.000    0.003        0.00  *******  12.836  *******  *******
 *******     0.000    0.001        0.00  *******  ******  *******  3381.31
   0.003   *******  *******        0.00  *******  ******    0.000  *******
   0.001     0.003    0.000        0.00  *******   0.000  *******  *******
 *******     0.000    0.003        0.00     0.05  ******  *******  *******
   0.000   *******    0.000        0.00  *******  ******  *******     0.05
   0.000     0.000    0.000        0.00  *******   0.000  *******  *******
 *******     0.003    0.003     *******  *******   0.000  *******  *******
   0.000     0.000    0.000        0.00  *******  ******  *******  *******
   0.003   *******    0.000        0.00  *******   0.000  *******     0.00
   0.000     0.003    0.003        0.00  *******  ******  128.459   825.15
   0.057     0.000    0.000        0.00  *******  ******  *******   805.36
   0.000   *******    0.055     *******  *******   0.001  *******     0.00
   0.000     0.061    0.000        0.00  *******  ******  *******     0.00
 *******     0.000    0.000        0.00     0.00  ******  *******   864.00
   0.000     0.001  *******        0.00  *******  ******  *******  *******
   0.000   *******    0.003        0.00  *******   0.000  *******  *******
 *******     0.000    0.000     *******  *******   0.000    0.000  *******
   0.000     0.000  *******        0.00  *******  ******    0.000  *******
   0.003     0.000    0.056        0.00  *******  ******  *******  *******
   0.000     0.061    0.000        0.00  *******  ******  *******     0.00
   0.061     0.000    0.001        0.00  *******  ******  *******     0.00
   0.000     0.001  *******     *******  *******   0.000    0.000    12.81
   0.000   *******    0.000        0.00     0.00   0.000  *******  *******
 *******     0.000    0.000        0.00  *******  ******  *******  *******
   0.003     0.000    0.000        0.00  *******   0.003  *******     0.00
   0.001     0.000    0.059        0.00  *******   0.000  *******  *******
   0.000     0.057    0.000     *******  *******   0.057  *******     0.05
   0.000     0.000    0.001        0.00  *******   0.000    0.000  *******
   0.000     0.001  *******        0.00  *******   0.003  *******  *******
 *******   *******    0.000        0.00  *******  ******  *******  *******
   0.000     0.000    0.000        0.00  *******   0.000    0.000     0.00
   0.003     0.003    0.000        0.06  *******   0.003  *******  *******
   0.000     0.000    0.058        0.00     0.00   0.000    0.000  *******
   0.000   *******    0.000        0.00  *******   0.058  *******  *******
   0.000     0.003    0.001        0.00  *******   0.000  *******  *******
 *******     0.000  *******        0.00  *******   0.001  *******  *******
   0.003   *******    0.000        0.00     0.00   0.000    0.000  *******
   0.001     0.000    0.000        0.00     0.00   0.003  *******  *******
